"","catch.date","person","species","PIT.tag","length","mass","age.class","sex","repro","air.temp","zscore.mass","zscore.length","zscore.max"
"3134",2018-07-28,"DME, CRH, AS ","rattlesnake","900254001304561",55.6,111,"adult","male",NA,"29.1",0.535858614283639,0.0643761516188203,0.535858614283639
"3135",2018-07-29,"CRH, RR","rattlesnake","989001004384312",73.5,328,"adult","male",NA,"25.5",1.48857311571373,0.919512876360323,1.48857311571373
"3136",2018-07-29,"CRH, RR","rattlesnake","989001006782041",66.3,203,"adult","male",NA,"24.3",0.32242580580741,0.523758630469271,0.523758630469271
"3137",2018-07-29,"CRH, RR","rattlesnake","45744A0C2E",74,408,"adult","male",NA,"21.3",2.23490739405377,0.946995810102757,2.23490739405377
"3138",2018-07-31,"DME, CRH","rattlesnake","0A1367754A",68.7,268,"adult","male",NA,NA,0.928822406958695,0.655676712432955,0.928822406958695
"3139",2018-08-01,"DME, CRH","rattlesnake","4C157E6023",63.2,211,"adult",NA,NA,NA,0.397059233641415,0.353364441266179,0.397059233641415
"3140",2018-08-02,"CRH, RR","rattlesnake","989002010716144",67.1,213,"adult","female","nongravid","24.9",0.415717590599916,0.567731324457165,0.567731324457165
"3141",2018-08-02,"CRH, RR","rattlesnake","900254001115692",64.3,193,"adult","male",NA,"24",0.229134021014905,0.413826895499534,0.413826895499534
"3142",2018-08-03,"DME, CRH","rattlesnake","4C3B77661C",62.6,275,"adult","female","nongravid","20.7",0.994126656313449,0.320384920775258,0.994126656313449
"3143",2018-08-05,"DME, CRH","rattlesnake","989001006650749",61,196,"adult","female","nongravid","22.8",0.257121556452657,0.232439532799469,0.257121556452657
"3144",2018-08-05,"DME, CRH","rattlesnake","989001004384295",64.3,237,"adult","male",NA,"28.6",0.639617874101929,0.413826895499534,0.639617874101929
"3145",2018-08-08,"CRH, RR","rattlesnake","989001006782068",73,296,"adult","male",NA,"23.2",1.19003940437771,0.892029942617889,1.19003940437771
"3146",2018-08-08,"CRH, RR","rattlesnake","4C133D3229",71.4,302,"adult","male",NA,"23",1.24601447525321,0.8040845546421,1.24601447525321
"3147",2018-08-08,"CRH, RR","rattlesnake","989001006782065",60.2,149,"adult","female","nongravid","23.3",0.181349832072118,0.188466838811574,0.188466838811574
"3148",2018-08-08,"CRH, RR","rattlesnake","989001006782074",70.5,255,"adult","male",NA,"22.5",0.807543086728438,0.754615273905718,0.807543086728438
"3149",2018-08-08,"CRH, RR","rattlesnake","4549283774",82,335,"adult","female","nongravid","21.5",1.55387736506848,1.3867227499817,1.55387736506848
"3150",2018-08-08,"CRH, RR","rattlesnake","900254001832773",67.4,212,"adult","male",NA,"20.5",0.406388412120665,0.584221084702626,0.584221084702626
"3151",2018-08-08,"CRH, RR","rattlesnake","900254001113788",60.3,170,"adult","female","nongravid","19.6",0.0145629159921428,0.193963425560061,0.193963425560061
"3152",2018-08-09,"DME, CRH","rattlesnake","PIT TAG GUN BROKEN",65.9,241,"adult","male",NA,"26",0.676934588018931,0.501772283475324,0.676934588018931
"3153",2018-08-10,"DME, CRH","rattlesnake","0A180D5F77",65.7,229,"adult","female","nongravid","UNKNOWN",0.564984446267924,0.49077910997835,0.564984446267924
"3154",2018-08-10,"DME, CRH","rattlesnake","989001005710888",60.9,210,"adult","female","nongravid","UNKNOWN",0.387730055162164,0.226942946050982,0.387730055162164
"3155",2018-08-10,"DME, CRH","rattlesnake","PIT TAG GUN BROKEN",72.6,336,"adult","male",NA,"24.6",1.56320654354773,0.870043595623941,1.56320654354773
"3156",2018-08-10,"DME, CRH","rattlesnake","PIT TAG GUN BROKEN",68.5,205,"adult","male",NA,"26.8",0.341084162765912,0.644683538935981,0.644683538935981
"3157",2018-08-14,"DME, CRH, KJM","rattlesnake","900254001094815",61.5,196,"adult","female","nongravid","21.5",0.257121556452657,0.259922466541903,0.259922466541903
"3158",2018-08-14,"DME, CRH. KRM","rattlesnake","900254001168989",62.2,209,"adult","male",NA,"21.5",0.378400876682914,0.298398573781311,0.378400876682914
"3159",2018-08-14,"DME, CRH, KJM","rattlesnake","989001006782086",62.7,233,"adult","female","nongravid","21.1",0.602301160184927,0.325881507523745,0.602301160184927
"3160",2018-08-14,"DME, CRH, KJM","rattlesnake","900254001843079",65.1,207,"adult","male",NA,"18.5",0.359742519724413,0.457799589487428,0.457799589487428
"3161",2018-08-15,"DME, CRH, JRM","rattlesnake","989001006112880",63.5,218,"adult","female","gravid","27.5",0.462363482996168,0.369854201511639,0.462363482996168
"3162",2018-08-16,"DME, CRH","rattlesnake","0A180D5F6E",72.1,299,"adult","male",NA,"23.5",1.21802693981546,0.842560661881507,1.21802693981546
"3163",2018-08-16,"DME, CRH","rattlesnake","0A1367760C",68.9,253,"adult","female","nongravid","29.2",0.788884729769937,0.666669885929929,0.788884729769937
"3164",2018-08-17,"DME, CRH","rattlesnake","989001006112864",57.9,163,"adult","female","nongravid","18.6",0.0507413333626109,0.0620453435963767,0.0620453435963767
"3166",2018-08-17,"DME, CRH","rattlesnake","0A180D5F51",74.5,307,"adult","male",NA,"22.8",1.29266036764947,0.974478743845191,1.29266036764947
"3167",2018-08-17,"DME, CRH","rattlesnake","900254000258072",57,182,"adult","male",NA,"25",0.126513057743149,0.0125760628599953,0.126513057743149
"3168",2018-08-19,"DME, CRH","rattlesnake","456A3A6A67",79.9,234,"adult","male",NA,"UNKNOWN",0.611630338664177,1.27129442826348,1.27129442826348
"3170",2018-08-20,"DME, CRH","rattlesnake","0A1367756F",67.4,298,"adult","male",NA,"25.1",1.20869776133621,0.584221084702626,1.20869776133621
"3171",2018-08-20,"DME, CRH","rattlesnake","989001006782095",59.4,190,"adult","female","gravid","25.5",0.201146485577154,0.144494144823679,0.201146485577154
"3172",2018-08-20,"DME, CRH","rattlesnake","989001004384238",66.5,256,"adult","male",NA,"21.9",0.816872265207689,0.534751803966244,0.816872265207689
"3173",2018-08-20,"DME, CRH","rattlesnake","4C3C532859",63.5,236,"adult","female","gravid","23",0.630288695622678,0.369854201511639,0.630288695622678
"3174",2018-08-20,"DME, CRH","rattlesnake","900254001786029",60.1,130,"adult","female","postpartum","23.3",0.358604223177879,0.182970252063087,0.358604223177879
"3175",2018-08-20,"DME, CRH","rattlesnake","900254000267534",65.2,214,"adult","male",NA,"21.1",0.425046769079166,0.463296176235916,0.463296176235916
"3176",2018-08-21,"DME, CRH","rattlesnake","989001006782048",53.9,130,"adult","male",NA,"24.1",0.358604223177879,0.157818126343097,0.358604223177879
"3177",2018-08-22,"DME, CRH","rattlesnake","0A180D5F62",68.7,242,"adult","male",NA,"UNKNOWN",0.686263766498181,0.655676712432955,0.686263766498181
"3178",2018-08-23,"DME, CRH","rattlesnake","0A180D5F30",58.1,173,"adult","female","nongravid","21.4",0.0425504514298944,0.0730385170933505,0.0730385170933505
"3179",2018-08-24,"DME, CRH","rattlesnake","900254000305505",57.6,166,"adult","female","gravid","27.8",0.0227537979248593,0.0455555833509163,0.0455555833509163
"3180",2018-08-24,"DME, CRH","rattlesnake","989002009081382",60.6,183,"adult","male",NA,"28",0.1358422362224,0.210453185805521,0.210453185805521
"3181",2018-08-24,"DME, CRH","rattlesnake","900254001812826",77,381,"adult","male",NA,"28",1.98301957511401,1.11189341255736,1.98301957511401
"3182",2018-08-25,"DME, CRH","rattlesnake","900254001223169",61,168,"adult","male",NA,"22.9",0.00409544096635827,0.232439532799469,0.232439532799469
"3183",2018-08-25,"DME, CRH","rattlesnake","900254000903686",55,187,"adult","female","nongravid","24.1",0.173158950139402,0.0973556721097414,0.173158950139402
"3184",2018-08-25,"DME, CRH","rattlesnake","989001006650693",51.2,132,"adult","male",NA,"21",0.339945866219378,0.306225968552241,0.339945866219378
"3185",2018-08-26,"DME, CRH","rattlesnake","0A1367756A",62.3,229,"adult","female","nongravid","23",0.564984446267924,0.303895160529797,0.564984446267924
"3186",2018-08-27,"DME, CRH","rattlesnake","989001006782044",64,169,"adult","male",NA,"21.6",0.00523373751289226,0.397337135254074,0.397337135254074
"3187",2018-08-27,"DME, CRH","rattlesnake","989002009521422",65.7,120,"adult","male",NA,"24.5",0.451896007970384,0.49077910997835,0.49077910997835
"3188",2018-09-03,"DME, JB, MB","rattlesnake","989002008357723",64.7,242,"adult","male",NA,"25.2",0.686263766498181,0.435813242493482,0.686263766498181
"3189",2018-09-03,"DME, MB, JB","rattlesnake","0A13677552",61.7,131,"adult","female","postpartum","25.1",0.349275044698628,0.270915640038877,0.349275044698628
"3190",2018-09-04,"DME, KGH","rattlesnake","484E7A663C",80.65,346,"adult","male",NA,"28.3",1.65649832834024,1.31251882887713,1.65649832834024
"3191",2018-09-06,"DME, KGH","rattlesnake","900254000510730",57.6,147,"adult","male",NA,"30.2",0.20000818903062,0.0455555833509163,0.20000818903062
"3193",2018-09-09,"DME, KGH","rattlesnake","989002009031844",62.4,223,"adult","female","nongravid","23",0.509009375392421,0.309391747278284,0.509009375392421
"3194",2018-09-09,"DME, KGH","rattlesnake","NONE GIVEN- TOO SMALL",26,20,"neonate",NA,NA,"25.1",1.38481385589544,1.69136582917092,1.69136582917092
"3195",2018-09-09,"DME, KGH","rattlesnake","989002010653355",58.4,175,"adult","female","nongravid","27.5",0.0612088083883955,0.0895282773388108,0.0895282773388108
"3196",2018-09-13,"DME, PSH","rattlesnake","989001005710935",57.35,151,"adult","male",NA,"22",0.162691475113617,0.0318141164796992,0.162691475113617
"3197",2018-09-13,"DME, PSH","rattlesnake","989002009532208",52.2,125,"sub.adult","female","nongravid","22",0.405250115574131,0.251260101067373,0.405250115574131
"3200",2018-09-13,"DME, PSH","rattlesnake","989001006112897",57.4,175,"adult","female","nongravid","19.5",0.0612088083883955,0.0345624098539425,0.0612088083883955
"3201",2018-09-16,"DME, PSH","rattlesnake","TOO SMALL TO PIT TAG",27.2,17,"neonate","female",NA,"18",1.41280139133319,1.62540678818908,1.62540678818908
"3202",2018-09-17,"DME, PSH","rattlesnake","989002009010229",40.65,45,"juvenile","female",NA,"32.8",1.15158439391417,0.886115870517602,1.15158439391417
"3203",2018-09-17,"DME, PSH","rattlesnake","989001006782012",50.55,107,"sub.adult","female","nongravid","21.1",0.573175328200641,0.341953782417406,0.573175328200641
"3204",2018-09-18,"DME, PSH","rattlesnake","4C132C3146",71.45,318,"adult","male",NA,"26.6",1.39528133092122,0.806832848016343,1.39528133092122
"3205",2018-09-18,"DME, PSH","rattlesnake","989002009563865",57.85,169,"adult","male",NA,"26.4",0.00523373751289226,0.0592970502221334,0.0592970502221334
"3206",2018-09-18,"DME, PSH","rattlesnake","989001006782035",41.65,58,"juvenile","female",NA,"23.5",1.03030507368392,0.831150003032734,1.03030507368392
"3207",2018-09-18,"DME, PSH","rattlesnake","989001006112841",69.35,238,"adult","male",NA,"23",0.648947052581179,0.691404526298119,0.691404526298119
"3208",2018-09-25,"DME, JH","rattlesnake","989002009563865",57.3,170,"adult","male",NA,"27.3",0.0145629159921428,0.0290658231054556,0.0290658231054556
"3209",2018-09-25,"DME, JH","rattlesnake","989001005040821",66.4,224,"adult","male",NA,"27.3",0.518338553871672,0.529255217217758,0.529255217217758
"3210",2018-09-25,"DME, JH","rattlesnake","989001006650743",59.3,159,"adult","male",NA,"27.3",0.0880580472796131,0.138997558075192,0.138997558075192
"3211",2018-09-25,"DME, JH","rattlesnake","900254000867104",49.5,90,"sub.adult","male",NA,"27.3",0.7317713623479,0.399667943276517,0.7317713623479
"3212",2018-09-25,"DME, JH","rattlesnake","900254000310215",36.2,38,"juvenile","female",NA,"27.3",1.21688864326893,1.13071398082527,1.21688864326893
"3213",2018-09-27,"DME","rattlesnake","989001005710945",63.9,203,"adult","female",NA,"24.2",0.32242580580741,0.391840548505587,0.391840548505587
"3214",2018-09-27,"DME","rattlesnake","900254000966784",NA,145,"adult","female","nongravid","24.2",0.218666545989121,NA,0.218666545989121
"3215",2018-09-27,"DME","rattlesnake","989001006782017",55.5,152,"adult","female","gravid","27.6",0.153362296634367,0.0698727383673072,0.153362296634367
"3216",2018-09-27,"DME","rattlesnake","989001006782053",57.3,186,"adult","female","nongravid","27.6",0.163829771660151,0.0290658231054556,0.163829771660151
"3217",2018-09-27,"DME","rattlesnake","989001006112875",55.3,123,"adult","male",NA,"30.1",0.423908472532632,0.0808659118642811,0.423908472532632
"3218",2018-09-27,"DME","rattlesnake","989001006112841",67.5,415,"adult","male",NA,"31",2.30021164340852,0.589717671451113,2.30021164340852
"3219",2018-09-27,"DME","rattlesnake","TOO SMALL TO PIT TAG",26.4,18,"neonate",NA,NA,"31",1.40347221285394,1.66937948217698,1.66937948217698
"3222",2019-04-09,"DME, AS","rattlesnake","989001006112881",66.2,225,"adult","male","nongravid","UNKNOWN",0.527667732350922,0.518262043720784,0.527667732350922
"3223",2019-04-09,"DME, AS","rattlesnake","900254000867104",51.4,90,"sub.adult","male",NA,"UNKNOWN",0.7317713623479,0.295232795055268,0.7317713623479
"3224",2019-04-09,"DME, AS","rattlesnake","989001005040905",64.6,210,"adult","male",NA,"UNKNOWN",0.387730055162164,0.430316655744994,0.430316655744994
"3225",2019-04-09,"DME, AS","rattlesnake","4C132C3146",71,305,"adult","male",NA,"UNKNOWN",1.27400201069097,0.782098207648152,1.27400201069097
"3226",2019-04-09,"DME, AS","rattlesnake","989001006650743",60.2,155,"adult","male",NA,"UNKNOWN",0.125374761196615,0.188466838811574,0.188466838811574
"3227",2019-04-09,"DME, AS","rattlesnake","0A13677576",57.5,138,"adult","female","postpartum","UNKNOWN",0.283970795343874,0.0400589966024294,0.283970795343874
"3228",2019-04-09,"DME, AS","rattlesnake","989001004384254",70.3,240,"adult","male",NA,"UNKNOWN",0.66760540953968,0.743622100408744,0.743622100408744
"3229",2019-04-09,"DME, AS","rattlesnake","989001004384326",56.3,155,"adult","male","nongravid","UNKNOWN",0.125374761196615,0.0259000443794127,0.125374761196615
"3230",2019-04-09,"DME, AS","rattlesnake","0A180DF64",64.5,146,"adult",NA,NA,"UNKNOWN",0.20933736750987,0.424820068996508,0.424820068996508
"3231",2019-04-09,"DME, AS","rattlesnake","989001006112821",86,431,"adult","male",NA,"UNKNOWN",2.44947849907653,1.60658621992118,2.44947849907653
"3232",2019-04-09,"DME, AS","rattlesnake","989001005710924",70.5,239,"adult","male",NA,"UNKNOWN",0.65827623106043,0.754615273905718,0.754615273905718
"3233",2019-04-09,"DME, AS","rattlesnake","0A180D5F77",66.5,221,"adult","male",NA,"UNKNOWN",0.49035101843392,0.534751803966244,0.534751803966244
"3234",2019-04-09,"DME, AS","rattlesnake","989001006112815",54.2,112,"sub.adult","male",NA,"UNKNOWN",0.526529435804388,0.141328366097636,0.526529435804388
"3235",2019-04-09,"DME, AS","rattlesnake","0A180D6000",63.2,146,"adult","female","postpartum","UNKNOWN",0.20933736750987,0.353364441266179,0.353364441266179
"3236",2019-04-09,"DME, AS","rattlesnake","900254000883785",57.5,110,"adult","female","nongravid","UNKNOWN",0.545187792762889,0.0400589966024294,0.545187792762889
"3237",2019-04-09,"DME, AS","rattlesnake","989001005710916",59.9,191,"adult","female","gravid","UNKNOWN",0.210475664056404,0.171977078566113,0.210475664056404
"3238",2019-04-09,"DME, AS","rattlesnake","989001006112832",51.3,101,"sub.adult","female",NA,"UNKNOWN",0.629150399076144,0.300729381803754,0.629150399076144
"3239",2019-04-09,"DME, AS","rattlesnake","989001006112839",62.85,205,"adult","female","gravid","UNKNOWN",0.341084162765912,0.334126387646475,0.341084162765912
"3240",2019-04-09,"DME, AS","rattlesnake","989001006112864",59.45,215,"adult","female","gravid","UNKNOWN",0.434375947558417,0.147242438197923,0.434375947558417
"3241",2019-04-09,"DME, AS","rattlesnake","989001006650725",55.9,141,"adult","female","gravid","UNKNOWN",0.255983259906123,0.04788639137336,0.255983259906123
"3242",2019-04-09,"DME, AS","rattlesnake","989001006782071",29,16,"neonate","female",NA,"UNKNOWN",1.42213056981244,1.52646822671632,1.52646822671632
"3243",2019-04-09,"DME, AS","rattlesnake","989001006782079",61,221,"adult","female","gravid","UNKNOWN",0.49035101843392,0.232439532799469,0.49035101843392
"3244",2019-04-09,"DME, AS","rattlesnake","989001006782080",53.8,159,"adult","female","gravid","UNKNOWN",0.0880580472796131,0.163314713091584,0.163314713091584
"3245",2019-04-09,"DME, AS","rattlesnake","989001006782092",58.6,204,"adult","female","gravid","UNKNOWN",0.331754984286661,0.100521450835785,0.331754984286661
"3246",2019-04-09,"DME, AS","rattlesnake","989002009506552",57.2,176,"adult","female","gravid","UNKNOWN",0.070537986867646,0.0235692363569691,0.070537986867646
"3247",2019-04-09,"DME, AS","rattlesnake","989002009596087",39.95,41,"juvenile","female",NA,"UNKNOWN",1.18890110783118,0.92459197775701,1.18890110783118
"3248",2019-04-10,"DME, AS","rattlesnake","989002009615816",55,92,"adult","male",NA,"14.3",0.713113005389399,0.0973556721097414,0.713113005389399
"3249",2019-04-10,"DME, AS","rattlesnake","989001006112900",64.5,132,"adult","male",NA,"14.3",0.339945866219378,0.424820068996508,0.424820068996508
"3250",2019-04-10,"DME, AS","rattlesnake","989001004384272",64.9,163,"adult","male",NA,"14.3",0.0507413333626109,0.446806415990455,0.446806415990455
"3251",2019-04-10,"DME, AS","rattlesnake","989001005040898",67.5,212,"adult","male",NA,"14.3",0.406388412120665,0.589717671451113,0.589717671451113
"3252",2019-04-10,"DME, AS","rattlesnake","47022A3D28",62.5,142,"adult","female","postpartum","14.3",0.246654081426872,0.314888334026771,0.314888334026771
"3253",2019-04-10,"DME, AS","rattlesnake","989001006782031",37.65,34,"juvenile","female",NA,"14.3",1.25420535718593,1.05101347297221,1.25420535718593
"3254",2019-04-10,"DME, AS","rattlesnake","989002008979329",35.2,20,"adult","female",NA,"14.3",1.38481385589544,1.18567984831013,1.38481385589544
"3255",2019-04-11,"DME, AS","rattlesnake","0A180D600D",59,188,"adult","female","gravid","16.7",0.182488128618652,0.122507797829732,0.182488128618652
"3256",2019-04-11,"DME, AS","rattlesnake","989001006782032",66.75,213,"adult","male",NA,"16.7",0.415717590599916,0.548493270837462,0.548493270837462
"3257",2019-04-11,"DME, AS","rattlesnake","456A3A6A67",81.9,265,"adult","male",NA,"16.7",0.900834871520944,1.38122616323322,1.38122616323322
