PIT TAG,DATE,Time,RESEARCHER,RECAP,SPECIES,WEATHER,CLOUD COV,AIR TEMP,GROUND TEMP,DET,BEHAVIOUR,MACRO HAB,MICRO HAB,LOCATION,Easting,Northing,DEN,PILLOW,SVL,S+B,BAG,MASS,SEX,AGE CLASS,REPRO,DIST BUI,DIST RD,DIR BUI,DIR RD,RELOC,REL TIME,REL DAY,REL LOC,DAY CAP,RATTLE,COMMENTS,"ELEVATION, M"
989001006782100,05-04-2019,10:51,"DME, FJT",NO,RATTLE,SUNNY,1%,21.1,18.3,SOUND,COILED,GRASSLAND,UNDER ANTELOPE,>100M W DEN 26,320789,5437209,NA,5,63.1,268,120,148,M,ADULT,NA,>250,>250,S,S,NO,11:01,05-04-2019,SAME AS CAPTURE,0,6+B,,
989001005710871,05-04-2019,11:37,"DME, FJT",YES,RATTLE,SUNNY,5%,20.3,18.5,SIGHT,MOVING,ROCK OUTCROP/SHRUB STEPPE,ON ROCKS,DEN 27,320852,5437481,DEN 27,22,89.5,590,110,480,M,ADULT,NA,>250,>250,NW,NW,NO,12:28,05-04-2019,SAME AS CAPTURE,0,"2 SHEDS SINCE 2017, 7 BROKEN",POOP IN BELLY,
0A180D600C,05-04-2019,14:37,"DME, FJT",YES,RATTLE,SUNNY,5%,29,32.3,SIGHT,BASKING,GRASSLAND,SNAKE FENCE,N SNAKE FENCE IN BETWEEN ROCK PILES,321571,5434857,NA,1D,67,312,120,192,M,ADULT,NA,75,75,W,W,YES,14:53,05-04-2019,15M E OF FENCE,0,"5 BROKEN, 1 SHED SINCE 2018",,
982126057821628,05-04-2019,11:37,"DME, FJT",NO,RATTLE,SUNNY,5%,20.3,18.5,SIGHT,COILED/BASKING,ROCK OUTCROP/SHRUB STEPPE,ON ROCSK,DEN 27,320852,5437481,DEN 27,ZIPLOCK,26.4,20,9,11,M,NEONATE,NA,>250,>250,NW,NW,NO,12:22,05-04-2019,SAME AS CAPTURE,0,B,POOP IN BELLY,
989002009025417,05-04-2019,11:37,"DME, FJT",NO,RATTLE,SUNNY,5%,20.3,18.5,SIGHT ,COILED/BASKING,ROCK OUTCROP/SHRUB STEPPE,ON ROCKS,DEN 27,320852,5437481,DEN 27,22,50.7,200,110,90,M,SUB ADULT,NA,>250,>250,NW,NW,NO,12:09,05-04-2019,SAME AS CAPTURE,0,3+B,,
900254000939711,05-05-2019,15:07,"DME, FJT",NO,RATTLE,SUNNY,20%,26.6,35.5,SIGHT,MOVING,GOLF COURSE,IN GRASS BY GOLF CART PATH,5M S OF 6 BACK TEE,322361,5434925,NA,1D,65.3,323,130,193,M,ADULT,NA,>100,>100,W,W,NO,15:15,05-05-2019,SAME AS CAPTURE,0,6+B,,
4C3C4D1C6E,05-05-2019,10:11,"DME, FJT",YES,RATTLE,SUNNY,0%,20.6,22.1,SIGHT,MOVING,GRASSLAND,ON INTERPRETIVE TRAIL,50M N OF CULTURAL CENTRE,322087,5435151,NA,1F ,67.55,304,105,199,M,ADULT,NA,>100,>100,S,S,YES,10:16,05-06-2019,SAME AS CAPTURE,0,,,
989002009891260,05-05-2019,12:38,"DME, FJT",NO,RATTLE,SUNNY,15%,25.3,22.3,SOUND,MOVING,TALUS,UNDER CURRENT BUSH,BELOW DEN 6 SATELLITE,322929,5435236,NA,1D,61.7,360,140,220,F,ADULT,GRAVID,>100,>100,SW,SW,NO,12:47,05-05-2019,SAME AS CAPTURE,0,7 BROKEN,5 OVA DETECTED,
900254000249479,05-06-2019,12:07,"DME, FJT",NO,RATTLE,SUNNY,0%,33.1,26.5,SIGHT,MOVING,SHRUB STEPPE,WITHIN GRASS AND SHRUBS,150 M NW DEN 5,321764,5435872,NA,1F,54.55,235,105,130,F,ADULT,GRAVID,>100,>100,SW,SW,NO,12:18,05-06-2019,SAME AS CAPTURE,0,5+B,3 OVA DETECTED,
989002003598135,05-06-2019,11:30,"DME, FJT",NO,GOPHER,SUNNY,0%,25.8,24.6,SIGHT,BASKING,SHRUB STEPPE,NEXT TO ROCK IN SHADE,150M W OF DEN 5,321858,5435787,NA,53,79.7,268,122,146,M,ADULT,NA,>100,>100,S,S,NO,11:41,05-06-2019,SAME AS CAPTURE,0,,FRIENDLY DUDE,
982126057821716,05-06-2019,14:57,"DME, FJT",NO,RATTLE,SUNNY/CLOUDY,70%,27.3,27.5,SIGHT,COILED,SHRUB STEPPE,UNDER SAGE,150M E DEN 8,321945,5435616,NA,ZIPLOCK,36.6,115,8,107,F,JUVENILE,NA,>100,>100,SW,SW,NO,15:07,05-06-2019,SAME AS CAPTURE,0,1+B,"MOUSE IN STOMACH, POOPED",
989001006782013,05-06-2019,10:40,"DME, FJT",YES,RATTLE,SUNNY,0%,24.3,22.4,SIGHT,COILED/BASKING,SHRUB STEPPE,AT BASE OF ANTELOPE BRUSH,150M W OF DEN 8,322011,5435605,NA,1F,55.7,232,105,127,F,ADULT,NON GRAVID,>100,>100,SW,SW,NO,10:47,05-06-2019,SAME AS CAPTURE,0,3+B,POOP IN BELLY,
900254001291987,05-07-2019,10:22,"DME, FJT",NO,GOPHER,SUNNY,5%,24.3,23.7,SIGHT,MOVING,GRASSLAND,INTERPRETIVE TRAIL,20M N OF CENTRE,322121,5435108,NA,1A,86.7,419,116,303,M,ADULT,NA,>100,>100,S,S,NO,10:32,05-07-2019,SAME AS CAPTURE,0,,FOOD IN STOMACH,
982126057821650,05-07-2019,10:22,"DME, FJT",NO,RACER,SUNNY,5%,24.3,27.5,SIGHT,MOVING,GRASSLAND,INTERPRETIVE TRAIL,20M N OF CENTRE,322121,5435108,NA,53,59.3,190,120,70,M,ADULT,NA,20,20,S,S,NO,10:41,05-07-2019,SAME AS CAPTURE,0,,,
0A180D5F34,05-09-2019,10:13,"DME, FJT, KLC",YES,RATTLE,SUNNY,0%,22.2,22.7,SIGHT,MOVING ,GOLF COURSE,ON GOLF CART PATH,5M E OF 7TH TEE,322703,5435085,NA,1A ,59.3,325,117,208,F ,ADULT,GRAVID,75,75,S,S,NO,10:20,05-09-2019,SAME AS CAPTURE,0,,"5 OVA DETECTED, IRIS, KEPT FOR REMOVAL",
900254000098718,05-09-2019,9:55,"DME, FJT",NO,RATTLE,SUNNY,0%,21.1,18.4,SIGHT,MOVING,GOLF COURSE,WITHIN GRASS NEXT TO ROCK,7TH TEE SHED SITE,322675,5435069,NA,1A,62.05,371,117,254,F,ADULT,GRAVID,75,75,S,S,NO,10:03,05-09-2019,SAME AS CAPTURE,0,7 BROKEN,5 OVA DETECTED ,
989002009580736,05-09-2019,13:35,"DME, FJT, KLC",NO,GOPHER,SUNNY,0%,28.3,25.6,SIGHT,MOVING,GOLF COURSE,ON GRASS,W SIDE OF 7TH FAREWAY,322568,5434825,NA,53,85.6,358,123,235,M,ADULT,NA,20,20,E,E,NO,13:43,05-09-2019,SAME AS CAPTURE,0,,,
900254001174531,05-09-2019,11:50,"DME, FJT, KLC",NO,GOPHER,SUNNY,0%,21.3,25.3,SIGHT,MOVING,TALUS,WITHIN GRASS,>150M SE DEN 6 SATELLITE,323106,5435250,NA,50,96.3,395,117,278,M,ADULT,NA,>100,>100,SW,SW,NO,12:00,05-09-2019,SAME AS CAPTURE,0,,,
982126057821667,05-09-2019,10:49,"DME, FJT, KLC",NO,GOPHER,SUNNY,0%,22.2,22.7,SIGHT,MOVING,GOLF COURSE,ON GREEN,HOLE 6 FAREWAY,322550,5434960,NA,ZIPLOCK,32.15,19,8,11,F,JUVENILE,NA,75,75,S,S,YES,10:55,05-09-2019,10M S OF FAREWAY,0,,,
900254000914702,05-10-2019,10:00,"DME, FJT",NO,GOPHER,SUNNY,0%,21.3,25.3,SIGHT,COILED,CAMPGROUND,ON ROAD,10M S OF CAMPGROUND OFFICE,321664,5434605,NA,53,79,315,123,192,F,ADULT,NON GRAVID,10,<1,N,E,YES,10:10,05-10-2019,SAME AS CAPTURE,0,,,
989002010692955,05-10-2019,10:00,"DME, FJT ",NO,GOPHER,SUNNY,0%,20.6,19.9,SIGHT,COILED,CAMPGROUND,ON ROAD,10M S OF CG OFFICE,321664,5434605,NA,1E ,84.1,382,108,254,M,ADULT,NA,10,<1,N,E,YES,10:20,05-10-2019,DESERT ABOVE OFFICE,0,,,
900254001181262,05-10-2019,11:15,"DME, FJT",NO,RACER,SUNNY,0%,24.5,19.9,SIGHT,MOVING ,GRASSLAND,WITHIN RABBITBRUSH,100M S OF RATTLESNAKE POINT,319931,5436852,NA,53,55.05,181,123,68,M,ADULT,NA,>100,>100,N,N,NO,11:24,05-10-2019,SAME AS CAPTURE,0,,LOTS OF SCARS ON BODY,
900254001882117,05-10-2019,13:15,"DME, FJT",NO,RACER,SUNNY,10%,27.8,41.6,SIGHT,MOVING,GRASSLAND,ALONG SNAKE FENCE,>100M NE CG OFFICE,321569,5434845,NA,1E,58.7,181,108,73,M,ADULT,NA,75,75,W,W,YES,13:28,05-10-2019,15M E OF FENCE,0,,,
989001006782076,05-10-2019,13:34,"DME, FJT",NO,RACER,SUNNY,10%,27.8,41.6,SIGHT,MOVING,GRASSLAND,ALONG SNAKE FENCE,>100M NE CG OFFICE,321606,5434782,NA,26,62.6,218,118,100,M,ADULT,NA,75,75,W,W,YES,13:42,05-10-2019,15M E OF FENCE,0,,,
989002009523788,05-10-2019,14:00,"DME, FJT",NO,GOPHER,SUNNY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CAMPGROUND,CAMPSITE,CAMPSITE 213,321257,5435397,NA,99,90.5,360,109,251,M,ADULT,NA,50,<5,S,W,YES,16:00,05-10-2019,SAME AS CAPTURE,0,,,
989002009608478,05-11-2019,9:25,"DME, FJT",NO,RACER,SUNNY,0%,21.8,22.7,SIGHT,MOVING,SHRUB STEPPE,WITHIN SAGE AND GRASS,30M NE DEN 8,321983,5435709,NA,68,56.5,204,134,70,F,ADULT,NON GRAVID,>100,>100,S,S,NO,9:33,05-11-2019,SAME AS CAPTURE,0,,,
989001006782030,05-11-2019,11:25,"DME, FJT",NO,RATTLE,SUNNY,5%,28.6,27.5,SOUND,MOVING,SHRUB STEPPE,WITHIN ANTELOPE BRUSH AND GRASS,>150M W OF DEN 5,321859,5435716,NA,53,63,286,132,154,M,ADULT,NA,>100,>100,SW,SW,NO,11:34,05-11-2019,SAME AS CAPTURE,0,9 BROKEN ,,VERY CLOSE TO GRAVID FEMALE (VICTORIA)
989002009006904,05-11-2019,10:05,"DME, FJT",NO,RATTLE,SUNNY,5%,23.5,22,SIGHT,BASKING,TALUS,NEXT TO ROCK,DEN 5 DEN 5,321952,5435906,NA,68,60.55,358,134,224,F,ADULT,GRAVID,>100,>100,SW,SW,NO,10:15,05-11-2019,SAME AS CAPTURE,0,7 BROKEN,5 OVA DETECTED,
989002009510538,05-11-2019,10:15,"DME, FJT",NO,RATTLE,SUNNY,5%,23.5,22,SIGHT,BASKING,TALUS,NEXT TO ROCKS,DEN 5 DEN 5,321952,5435906,NA,68,58.3,341,134,207,F,ADULT,GRAVID,>100,>100,SW,SW,NO,10:25,05-11-2019,SAME AS CAPTURE,0,5 BROKEN,4 OVA DETECTED,
989001006112826,05-13-2019,10:10,"DME, JVV",YES,RACER,SUNNY,0%,25.9,24.3,SIGHT,MOVING,SHRUB STEPPE,WITHIN SAGEBRUSH,10M UPSLOPE LILY ROOKERY,322725,5435213,NA,24,58.3,188,120,68,M,ADULT,NA,>100,>100,S,S,NO,10:15,05-13-2019,SAME AS CAPTURE,0,,,
982126057821629,05-13-2019,9:37,"DME, JVV",NO,RATTLE,SUNNY,0%,22.2,18,SIGHT,MOVING,GOLF COURSE,WITHIN GRASS,S EDGE 6TH FAREWAY,322611,5435018,NA,24,34,148,120,28,M,NEONATE,NA,75,75,W,W,NO,9:50,05-13-2019,SAME AS CAPTURE,0,BUZZY BUTTON,FOOD IN STOMACH,
989001006112898,05-13-2019,11:43,"DME, JVV",YES,RATTLE,SUNNY,0%,27.2,27.5,SIGHT,BASKING,TALUS/SHRUB STEPPE,UNDER ROCK OVERHANG,,3223076,5435272,NA,UNKNOWN,62.5,380,105,275,F,ADULT,NON GRAVID,>150,>150,SW,SW,NO,11:55,05-13-2019,SAME AS CAPTURE,0,"5 BROKEN, 3 SHED SINCE 2017",,
900254001829081,05-14-2019,11:03,"DME, FJT",NO,RATTLE,CLOUDY,100%,20.6,21.1,SIGHT,MOVING,TALUS,WITHIN ROCKS,50M DOWNSLOPE AND SW DEN 5,321913,5435877,NA,1C ,59,296,110,186,F,ADULT,GRAVID,>150,>150,SW,SW,NO,11:15,05-14-2019,SAME AS CAPTURE,0,,"6 OVA, FOOD IN STOMACH",
989001006782033,05-14-2019,9:58,"DME, FJT",NO,RACER,CLOUDY,100%,20.3,20,SIGHT,MOVING,SHRUB STEPPE,WITHIN GRASS AND SAGEBRUSH,75M NW DEN 8,321903,5435751,NA,1C ,66,233,110,123,F,ADULT,NON GRAVID,>100,>100,SW,SW,NO,10:04,05-14-2019,SAME AS CAPTURE,0,VERY FAT,,
900254001187411,05-14-2019,10:00,"DME, FJT",NO,RATTLE,CLOUDY,100%,20.3,20,SIGHT,MOVING,SHRUB STEPPE,WITHIN GRASS AND POISON IVY,75M W DEN 5,321883,5435800,NA,1C ,55,248,110,138,M,ADULT,NA,>100,>100 ,SW,SW,NO,10:18,05-14-2019,SAME AS CAPTURE,0,3+B,FOOD IN STOMACH,
982126057821683,05-14-2019,9:40,"DME, FJT",NO,RATTLE,CLOUDY,100%%,20.3,20,SIGHT,MOVING,SHRUB STEPPE,WITHIN SAGEBRUSH,>100M NW DEN 8,321947,5435694,NA,ZIPLOCK,29.5,25,8,17,F,NEONATE,NA,>100,>100,SW,SW,NO,9:50,05-14-2019,SAME AS CAPTURE,0,BUTTON,,
989001006782022,05-14-2019,12:33,"DME, FJT",NO,RATTLE,CLOUDY,100%,21.5,22.3,SIGHT,COILED,TALUS,ON ROCKS ,15M DOWNSLOPE RC DEN,322468,5435543,RC DEN,BLUE TOP,57.1,300,121,179,F,ADULT,NON GRAVID,>100,>100,SW,SW,NO,12:40,05-14-2019,SAME AS CAPTURE,0,5+B,FOOD IN STOMACH,
989001005710929,05-16-2019,15:00,"DME, FJT",YES,RACER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,GRASSLAND,WITHIN GRASS AND SHRUBS,BELOW OSPREY NEST NEAR CENTRE ,322143,5434973,NA,63,68.9,218,99,119,F,ADULT,NON GRAVID,<20,<20,W,W,NO,13:00,05-18-2019,SAME AS CAPTURE,0,2,"KEPT FOR MEADOWLARK FESTIVAL, FOUND IN SAME LOCATION IN 2018",
900254061167686,05-17-2019,17:11,"FJT, MA",NO,RATTLE,CLOUDY,95%,19.2,17.9,SIGHT,BASKING,SHRUB STEPPE,UNDER BOULDER NEXT TO SUMAC,25M FROM DEN 6 SATELLITE,322948,5435315,NA,UNKNOWN,60.2,UNKNOWN,UNKNOWN,UNKNOWN,F,ADULT,NON GRAVID,>100,>100,SW,SW,NO,17:16,05-17-2019,SAME AS CAPTURE,0,,FORGOT PILLOWCASE,
989001006650746,05-17-2019,15:25,"DME, FJT",YES,RATTLE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CAMPGROUND,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NA,GOLD,65.9,270,60,210,M,ADULT,NA,>100,>100,SW,SW,YES,15:29,05-17-2019,HIGH DESERT,0,,,
989001006782097,05-17-2019,17:46,"FJT, MA",YES,RATTLE,SUNNY/CLOUDY,50%,20.6,19.2,SIGHT,MOVING,TALUS/ROCK,IN SAGEBRUSH,BELOW DEN 6 100M,322893,5435287,DEN 6,ZIPLOCK,36.1,60,7,53,M,JUVENILE,NA,>100,>100,SW,SW,NO,17:55,05-17-2019,SAME AS CAPTURE,0,1+B. ,"paint but no pit tag, poop in stomach",
989001006112848,05-17-2019,17:11,"FJT, MA",YES,RATTLE,CLOUDY,95%,19.2,17.9,SIGHT,BASKING,SHRUB STEPPE,UNDER BOULDER NEXT TO SUMAC,25M FROM DEN 6 SATELLITE,322948,5435315,NA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,F,ADULT,UNKNOWN,>100,>100,SW,SW,NO,17:20,05-17-2019,SAME AS CAPTURE,0,,FORGOT PILLOWCASE,
989002010685192,05-18-2019,16:28,"DME, FJT",NO,GOPHER,SUNNY/CLOUDY,60%,25.5,25.5,SIGHT,MOVING,SHRUB STEPPE,ON ROCK NEXT TO INTERPRETIVE TRAIL,30M S OF SHED ROCKS ON INTERPRETIVE TRAIL,322277,5435231,NA,1I,84,421,158,263,F,ADULT,GRAVID,>100,>100,SW,SW,NO,16:39,05-18-2019,SAME AS CAPTURE,0,,4 OVA DETECTED,
989002010647212,05-18-2019,13:10,DME,NO,GOPHER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CAMPGROUND,WITHIN ROCKS,ROCKS BY CAMPGROUND STORE,321500,5434733,NA,1I,65.3,270,158,112,M,ADULT,NA,<5,<5,W,W,YES,17:11,05-18-2019,HIGH DESERT,0,,,
989001006782062,05-18-2019,14:03,"DME, FJT ",YES,RATTLE,SUNNY,20%,24.3,19.3,SIGHT,MOVING,TALUS,WITHIN ROCKS AND GRASS,50M DOWNSLOPE AND NW DEN 5,321920,5435885,NA,1I,60.2,347,158,189,F,ADULT,GRAVID,>150,>150,SW,SW,NO,14:14,05-18-2019,SAME AS CAPTURE,0,6 BROKEN,4 OVA DETECTED,
982126057821653,05-18-2019,16:06,"DME, FJT",NO,RACER,SUNNY,40%,25.5,25.5,SIGHT,MOVING,SHRUB STEPPE,WITHIN ANTELOPE BRUSH AND GRASS,75M W OF CHOPPED TREES NEAR RANCHER CREEK,322404,5435368,NA,1I,51,212,158,54,M,SUB ADULT,NA,>100,>100,SW,SW,NO,16:20,05-18-2019,SAME AS CAPTURE,0,,,
47022A3D28,05-19-2019,14:43,"DME, FJT",YES,RATTLE,SUNNY/CLOUDY,30%,25,24.4,SIGHT,MOVING,GRASSLAND,ROAD SIDE OF SNAKE FENCE,30M W CENTRE ALONG SNAKE FENCE,322034,5434940,NA,2,65.55,250.0,68,182,F,ADULT,NON GRAVID,30,30,E,E,YES,14:49,05-19-2019,15M E OF FENCE ,0, ,"FOOD IN STOMACH, CAUGHT IN SPRING AT DEN 6",
900254000437559,05-19-2019,14:13,"DME, FJT",NO,RACER,SUNNY/CLOUDY,30%,25,24.4,SIGHT,MATING,GRASSLAND,SNAKE FENCE,30M W OF CENTRE ON SNAKE FENCE,322034,5434940,NA,2,68.6,217,68,149,F,ADULT,NA,30,30,E,E,YES,14:37,05-19-2019,15M S OF FENCE,0,,,
900254001353731,05-19-2019,14:13,"DME, FJT",NO,RACER,SUNNY/CLOUDY,30%,25,24.4,SIGHT,MATING,GRASSLAND,SNAKE FENCE,30M W OF CENTRE ON SNAKE FENCE,322034,5434940,NA,68,59.6,213,134,79,M,ADULT,NA,30,30,E,E,YES,14:37,05-19-2019,15M E OF FENCE,0,,RELEASED WITH FEMALE,
982126057821694,05-19-2019,13:26,"DME, FJT",NO,RACER,SUNNY/CLOUDY,30%,25.4,31.2,SIGHT,MOVING,GRASSLAND,SNAKE FENCE,50M E OF CG OFFICE,321735,5434692,NA,2,59.5,130,68,62,M,ADULT,NA,50,50,W,W,YES,13:37,05-19-2019,15M E OF FENCE ,0,,,
900254000503411,05-19-2019,14:49,"DME, FJT",NO,RACER,SUNNY/CLOUDY,40%,25,24.4,SIGHT,MOVING,GRASSLAND,SNAKE FENCE,SNAKE FENCE 25M W OF CENRE,322051,5434939,NA,68,69.4,259,134,125,F,ADULT,GRAVID,25,25,E,E,YES,15:13,05-19-2019,15M E OF FENCE,0,,WITH A MALE,
900254000913309,05-19-2019,14:49,"DME, FJT",NO,RACER,SUNNY/CLOUDY,40%,25,24.4,SIGHT,MOVING,GRASSLAND,SNAKE FENCE,25M W OF CENTRE ALONG FENCE,322051,5434939,NA,2,59.3,139,68,71,M,ADULT,NA,25,25,E,E,YES,15:03,05-19-2019,15M S OF FENCE,0,,,
982126057821677,05-19-2019,12:13,"DME, FJT",NO,RATTLE,SUNNY/CLOUDY,30%,22.3,32.9,SOUND,COILED/BASKING,SHRUB STEPPE,WITHIN ROCKS AND SAGE,N DESERT >150M N DEN 5,321621,5435949,NA,1A,45.6,188,116,22,M,JUVENILE,NA,>150,>150,SW,SW,NO,12:24,05-19-2019,SAME AS CAPTURE,0,1+B,ABOUT TO SHED,
0A13677552,05-20-2019,13:20,"DME, FJT",YES,RATTLE,CLOUDY,100%,25.1,20.6,SOUND,COILED,GOLF COURSE,ON GRASS,15M S OF HOLE 3,322362,5434657,NA,UNKNOWN,63.4,360,128,232,F,ADULT,NON GRAVID,75,75,NW,NW,NO,13:27,05-20-2019,SAME AS CAPTURE,0,6 BROKEN,FOOD IN BELLY,
900254000966784,05-20-2019,14:05,"DME, FJT",YES,RATTLE,CLOUDY,100%,22.3,27.5,SIGHT,COILED,GOLF COURSE,WITHIN SHRUBS,20M E OF HOLE 9,322315,5434663,NA,UNKNOWN,64.5,270,120,150,F,ADULT,NON GRAVID,30,30,NW,NW,NO,14:05,05-20-2019,SAME AS CAPTURE,0,,MOUSE IN STOMACH,
982126057821664,05-20-2019,10:35,"DME, FJT",NO,RACER,SUNNY/CLOUDY,80%,20.7,16.7,SIGHT,MOVING,GOLF COURSE,SNAKE FENCE ,10M E OF SPIRIT RIDGE ,322185,5434857,NA,51,61.2,184.0,105,79,M,ADULT,NA,10,10,W,W,NO,10:45,05-20-2019,15M E OF FENCE,0,,"ABOUT TO SHED SOON, ON BUILDING SIDE OF FENCE",
982126057821709,05-20-2019,11:09,"DME, FJT",NO,RACER,SUNNY/CLOUDY,80%,22.5,17,SIGHT,HIDING/COURTING,GOLF COURSE,WITHIN ANTELOPE BRUSH ,3 M E OF 9TH TEE ,322553,5434561,NA,1,66.8,278,128,150,F,ADULT,GRAVID,75,75,N,N,NO,11:16,05-20-2019,SAME AS CAPTURE,0,,5 OVA,
982126057821723,05-20-2019,13:39,"DME, FJT",NO,RACER,CLOUDY,100%,22.3,27.5,SIGHT,MOVING,GOLF COURSE,WITHIN SHRUBS,15M SW HOLE 3,322339,5434643,NA,UNKNOWN,69,UNKNOWN,UNKNOWN,UNKNOWN,F,ADULT,NON GRAVID,50,50,N,N,NO,13:47,05-20-2019,SAME AS CAPTURE,0,,FOOD IN BELLY,
989001004384242,05-20-2019,11:09,"DME, FJT",YES,RACER,SUNNY/CLOUDY,80%,22.5,17,SIGHT,HIDING/COURTING,GOLF COURSE,WITHIN ANTELOPE BRUSH ,3 M E OF 9TH TEE ,322553,5434561,NA,1,59.2,202,128,74,M,ADULT,NA,75,75,N,N,NO,11:25,05-20-2019,SAME AS CAPTURE,0,,WITH FEMALE RACER,
989001006782087,05-20-2019,11:35,"DME, FJT",YES,RACER,SUNNY/CLOUDY,80%,25.7,20.4,SIGHT,MOVING,GOLF COURSE,WITHIN ANTELOPE,5TH TEE,322524,5434642,NA,1,63.2,210,128,82,M,ADULT,NA,50,50,E,E,NO,11:42,05-20-2019,SAME AS CAPTURE,0,,,
982126057821646,05-20-2019,12:12,"DME, FJT",NO,RATTLE,SUNNY/CLOUDY,90%,21.4,28.3,SIGHT,MOVING,GOLF COURSE,WITHIN ANTELOPE BRUSH AND GRASS,5M S OF 7TH TEE,322695,5435027,NA,51,56.2,182,105,77,F,ADULT,NON GRAVID,75,75,S,S,NO,12:24,05-20-2019,SAME AS CAPTURE,0,,POOP IN BELLY,
900254001839935,05-21-2019,10:46,"DME, FJT",YES,RATTLE,CLOUDY,100%,21.5,22,SIGHT,MOVING,OPEN FOREST,ON GRASS,DEN 6 FIRST GULLY,322859,5435106,NA,UNKNOWN,44.5,122,60,62,F,SUB ADULT,NA,>100,>100,SW,SW,NO,10:48,05-21-2019,SAME AS CAPTURE,0,,"FOOD IN BELLY, CAUGHT RECENTLY, DID NOT REWEIGH OR MEASURE",
982126057821647,05-21-2019,14:25,"DME, FJT",NO,RATTLE,CLOUDY,100%,20,19.5,SIGHT,COILED,TALUS,ON GRASS AND ROCKS,DEN 5 DEN 5,321952,5435906,NA,1E,55.9,305,108,197,F,ADULT,GRAVID,>100,>100,SW,SW,NO,14:40,05-21-2019,SAME AS CAPTURE,0,4+B,,
982126057821655,05-21-2019,14:07,"DME, FJT",NO,RATTLE,CLOUDY,100%,20,19.5,SIGHT,COILED,TALUS,ON ROCKS,DEN 5 DEN 5,321952,5435906,NA,1E,62.6,376,108,268,F,ADULT,NON GRAVID,>100,>100,SW,SW,NO,14:25,05-21-2019,SAME AS CAPTURE,0,5 BROKEN,"COULD NOT FEEL OVA, VERY FAT",
982126057821706,05-21-2019,13:19,"DME, FJT",NO,RATTLE,CLOUDY,100%,21.5,22,SOUND,MOVING,TALUS,WITHIN ROCKS AND PINE NEEDLES,100M DOWNSLOPE DEN 5,321882,5435813,NA,1E,61,371,108,263,F,ADULT,GRAVID,>100,>100,SW,SW,NO,13:29,05-21-2019,SAME AS CAPTURE,0,7 BROKEN,"4 OVA DETECTED, VERY FAT AND HEALTHY",
989002009031844,05-21-2019,14:07,"DME, FJT",YES,RATTLE,CLOUDY,100%,20,19.5,SIGHT,COILED,TALUS,ON ROCKS,DEN 5 DEN 5,321952,5435906,NA,1E,62.5,340,108,232,F,ADULT,NON GRAVID,>100,>100,SW,SW,NO,14:16,05-21-2019,SAME AS CAPTURE,0,,WITH 3 OTHER SNAKES,
989002009100341,05-22-2019,12:00,"DME, FJT",NO,GOPHER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SIGHT,MOVING,BUILDING,ON GRAVEL,OUT FRONT OF CENTRE BY ENTRANCE,322979,5434897,,1E ,92.6,361,108,253,M,ADULT,NA,<5,<5,E,E,YES,15:38,05-22-2019,HIGH DESERT,0,,,
982126057821695,05-22-2019,9:40,"DME, FJT",NO,GOPHER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,GRASSLAND,WITHIN GRASS,SOUTH SIDE OF COTTONWOOD BRIDGE,321999,5435338,NA,50,94.6,435,124,311,M,ADULT,NA,>75,>75,S,S,NO,9:55,05-23-2019,SAME AS CAPTURE,1,,,
982126057821711,05-22-2019,15:46,"DME, FJT",NO,GOPHER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CAMPGROUND,UNKNOWN,CAMPGROUND SITE 3,321603,5434646,NA,22,74.8,274,112,162,F,SUB ADULT,NON GRAVID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,16:00,05-22-2019,50M FROM CENTRE,2,,WAS NOT NOTIFIED IT WAS IN CAMPGROUND BOX,
4C132A3A7C,05-23-2019,11:45,"DME, FJT ",YES,RATTLE,CLOUDY,90%,22.4,25.9,SIGHT,MOVING,GRASSLAND,ON SAND AND GRASS,>250M NW OF DEN 5,321647,5435947,NA,53,67.8,471,122,349,F,ADULT,GRAVID,>150,>150,S,S,NO,12:05,05-230-2019,SAME AS CAPTURE,0,6 BROKEN,,
982126057821649,05-23-2019,13:47,"DME, FJT",NO,GOPHER,SUNNY/CLOUDY,30%,22.4,33.9,SIGHT,BASKING,GRASSLAND,SNAKE FENCE,25M NE OF CANTINA,321547,5434883,NA,53,95.3,511,122,389,F,ADULT,GRAVID,>100,>100,S,S,YES,14:00,05-23-2019,15M E OF FENCE,0,,7 OVA,
